timestamp,company_name,name,brand_name,category,product_number,price,score,image_url,reviews
1604751824,pccomponentes,EVGA GQ 850W 80 Plus Gold Modular,EVGA,Fuentes Alimentacion,210-GQ-0850-V2,129.98,9.77,https://thumb.pccomponentes.com/w-530-530/articles/13/134618/d1.jpg,43
1604751826,pccomponentes,SilverStone ML09B HTPC USB 3.0 Negra,Silverstone,Torres,SST-ML09B,62,6,https://thumb.pccomponentes.com/w-530-530/articles/13/134820/a1.jpg,3
1604751830,pccomponentes,AMD A10-9700 3.5GHz Socket AM4,AMD,Procesadores,AD9700AGABBOX,69.99,8.62,https://thumb.pccomponentes.com/w-530-530/articles/13/134839/c1.jpg,26
1604751831,pccomponentes,AMD A12-9800E 3.1GHz Socket AM4,AMD,Procesadores,AD9800AHABBOX,104.98,8.67,https://thumb.pccomponentes.com/w-530-530/articles/13/134850/1348500.jpg,6
1604751834,pccomponentes,Asus Prime A320M-A,Asus,Placas Base,90MB0VA0-M0EAY0,69.99,8.87,https://thumb.pccomponentes.com/w-530-530/articles/13/134890/p-setting-fff-1-90-end-1001.jpg,23
1604751836,pccomponentes,AMD Ryzen Threadripper 1950X 3.4GHz,AMD,Procesadores,YD195XA8AEWOF,569.9,9.53,https://thumb.pccomponentes.com/w-530-530/articles/13/135007/1350070.jpg,38
1604751846,pccomponentes,L-Link Fuente de Alimentación ATX 500W con Cable Incluido,L-Link,Fuentes Alimentacion,LL-PS-500-CAB,11.98,8.28,https://thumb.pccomponentes.com/w-530-530/articles/13/135238/1.jpg,397
1604751850,pccomponentes,Asrock H110 Pro BTC+,Asrock,Placas Base,90-MXB5S0-A0UAYZ,110.1818182,8.77,https://thumb.pccomponentes.com/w-530-530/articles/13/135320/1.jpg,70
1604751853,pccomponentes,Tacens Imperator W USB 3.0 con Ventana,Tacens,Torres,2IMPERATORW,24.99,8.39,https://thumb.pccomponentes.com/w-530-530/articles/13/135467/1.jpg,66
1604751856,pccomponentes,Tooq TQC-4745U3C-B + Fuente de Alimentación 500W,TooQ,Torres,TQC-4745DU3C-B,34,8.21,https://thumb.pccomponentes.com/w-530-530/articles/13/135485/1.jpg,38
1604751857,pccomponentes,Asrock Fatal1ty X399 Professional Gaming,Asrock,Placas Base,90-MXB5Q0-A0UAYZ,373.8264463,8.86,https://thumb.pccomponentes.com/w-530-530/articles/13/135497/1.jpg,7
1604751859,pccomponentes,G.Skill Trident Z DDR4 4400Mhz PC4-35200 16GB 2x8GB CL19,G.Skill,Memoria RAM,F4-4400C19D-16GTZKK,329.99,9.33,https://thumb.pccomponentes.com/w-530-530/articles/13/135892/sin-titulo-1.jpg,3
1604751860,pccomponentes,G.Skill Value DDR4 2400Mhz PC4-19200 4GB CL17,G.Skill,Memoria RAM,F4-2400C17S-4GNT,24.69421488,0,https://thumb.pccomponentes.com/w-530-530/articles/13/135900/1359000.jpg,0
1604751863,pccomponentes,Thermaltake View 71 USB 3.0 Cristal Templado RGB,Thermaltake,Torres,CA-1I7-00F1WN-01,199.99,9.43,https://thumb.pccomponentes.com/w-530-530/articles/13/136070/1.jpg,49
1604751864,pccomponentes,Thermaltake View 21 USB 3.0 Cristal Templado,Thermaltake,Torres,CA-1I3-00M1WN-00,79.99,9.17,https://thumb.pccomponentes.com/w-530-530/articles/13/136074/1.jpg,12
1604751866,pccomponentes,Samsung T5 SSD Externo 250GB USB 3.1 Azul,Samsung,Discos Duros,MU-PA250B/EU,70.23966942,9.6,https://thumb.pccomponentes.com/w-530-530/articles/13/136151/a1.jpg,55
1604751867,pccomponentes,Samsung T5 SSD Externo 500GB USB 3.1 Azul,Samsung,Discos Duros,MU-PA500B/EU,98.26446281,9.68,https://thumb.pccomponentes.com/w-530-530/articles/13/136158/1361580.jpg,75
1604751868,pccomponentes,Samsung T5 SSD Externo 1TB USB 3.1 Negro,Samsung,Discos Duros,MU-PA1T0B/EU,161.9256198,9.73,https://thumb.pccomponentes.com/w-530-530/articles/13/136169/b0.jpg,60
1604751871,pccomponentes,Samsung T5 SSD Externo 2TB USB 3.1 Negro,Samsung,Discos Duros,MU-PA2T0B/EU,296.7933884,10,https://thumb.pccomponentes.com/w-530-530/articles/13/136178/1361780.jpg,1
1604751873,pccomponentes,AMD Ryzen Threadripper 1900X 3.8 GHz,AMD,Procesadores,YD190XA8AEWOF,189.99,10,https://thumb.pccomponentes.com/w-530-530/articles/13/136847/1368470.jpg,5
1604751882,pccomponentes,Cooler Master MasterBox Lite 5 RGB USB 3.0 Negra Cristal Templado,Cooler Master,Torres,MCW-L5S3-KGNN-02,72.99,8.85,https://thumb.pccomponentes.com/w-530-530/articles/13/138329/1.jpg,47
1604751885,pccomponentes,Asus GeForce GT 710 2GB GDDR5,Asus,Tarjetas graficas,90YV0AL1-M0NA00,49.99,8.69,https://thumb.pccomponentes.com/w-530-530/articles/13/138751/1.jpg,177
1604751886,pccomponentes,Corsair Crystal 570X RGB Cristal Templado USB 3.0 Blanca,Corsair,Torres,CC-9011110-WW,166.0661157,9.64,https://thumb.pccomponentes.com/w-530-530/articles/13/139029/91i0spipvpl-sl1500.jpg,72
1604751889,pccomponentes,Corsair Crystal 570X RGB Cristal Templado USB 3.0 Roja,Corsair,Torres,CC-9011111-WW,204.9,9.49,https://thumb.pccomponentes.com/w-530-530/articles/13/139032/81awlv66usl-sl1500.jpg,78
1604751890,pccomponentes,Phanteks Enthoo Pro M Special Edition Cristal Templado Negra,Phanteks,Torres,PH-ES515PTG_SWT,119.98,9.26,https://thumb.pccomponentes.com/w-530-530/articles/13/139165/1.jpg,19
1604751891,pccomponentes,Phanteks Eclipse P300 Cristal Templado USB 3.0,Phanteks,Torres,PH-EC300PTG_BK,59.98,9.27,https://thumb.pccomponentes.com/w-530-530/articles/13/139176/1.jpg,115
1604751893,pccomponentes,WD Blue 3D Nand SSD SATA 250GB,Western Digital,Discos Duros,WDS250G2B0A,36.02479339,9.23,https://thumb.pccomponentes.com/w-530-530/articles/13/139366/1.jpg,52
1604751895,pccomponentes,"WD Elements 2017 1.5TB 2.5"" USB 3.0 Negro",Western Digital,Discos Duros,WDBU6Y0015BBK-WESN,60.46280992,9.6,https://thumb.pccomponentes.com/w-530-530/articles/13/139369/1.jpg,5
1604751897,pccomponentes,"WD Elements 2017 3TB 2.5"" USB 3.0 Negro",Western Digital,Discos Duros,WDBU6Y0030BBK-WESN,98.81,9.1,https://thumb.pccomponentes.com/w-530-530/articles/13/139374/1393740.jpg,69
1604751898,pccomponentes,Intel Core i7-8700 3.2Ghz BOX,Intel,Procesadores,BX80684I78700,295.8760331,9.49,https://thumb.pccomponentes.com/w-530-530/articles/13/139899/coffee-lake-box-portada14.jpg,489
1604751899,pccomponentes,Intel Core i3-8100 3.6GHz BOX,Intel,Procesadores,BX80684I38100,107.6198347,9.36,https://thumb.pccomponentes.com/w-530-530/articles/13/139904/intel-core-i3-coffee-lake-cpu-04.jpg,505
1604751901,pccomponentes,Intel Core i3-8350K 4GHz BOX,Intel,Procesadores,BX80684I38350K,165.89,9.58,https://thumb.pccomponentes.com/w-530-530/articles/13/139905/1399050.jpg,80
1604751902,pccomponentes,Intel Core i5-8400 2.8GHz BOX,Intel,Procesadores,BX80684I58400,164.2561983,9.36,https://thumb.pccomponentes.com/w-530-530/articles/13/139906/coffee-lake-box-portada.jpg,702
1604751903,pccomponentes,"Maxtor M3 Portable 2TB USB 3.0 2.5""",Maxtor,Discos Duros,STSHX-M201TCBM,64,9.19,https://thumb.pccomponentes.com/w-530-530/articles/13/139939/1399390.jpg,233
1604751905,pccomponentes,Nox Urano VX 650W 80+ Bronze 120MM PWM,NOX,Fuentes Alimentacion,NXURVX650BZ,39.16528926,9.31,https://thumb.pccomponentes.com/w-530-530/articles/14/140444/1.jpg,1535
1604751906,pccomponentes,Nox Urano VX 750W 80+ Bronze 140MM PWM,NOX,Fuentes Alimentacion,NXURVX750BZ,54.99,9.21,https://thumb.pccomponentes.com/w-530-530/articles/14/140446/6.jpg,1013
1604751909,pccomponentes,MSI Z370-A Pro,MSI,Placas Base,911-7B48-001,104.89,9.33,https://thumb.pccomponentes.com/w-530-530/articles/14/140492/product-7-20170927172142-59cb6da6b04cb.jpg,265
1604751911,pccomponentes,Seasonic Prime 600W Titanium Fanless 80 Plus Titanium Modular,Seasonic,Fuentes Alimentacion,SSR-600TL,237.6528926,10,https://thumb.pccomponentes.com/w-530-530/articles/14/140630/tl-ac-side.jpg,3
1604751912,pccomponentes,WD Purple 2TB SATA 3,Western Digital,Discos Duros,WD20PURZ,55.23966942,9.23,https://thumb.pccomponentes.com/w-530-530/articles/14/140635/4307703.jpg,83
1604751914,pccomponentes,WD Purple 3TB SATA 3,Western Digital,Discos Duros,WD30PURZ,67.11570248,8.94,https://thumb.pccomponentes.com/w-530-530/articles/14/140684/wd3.jpg,17
1604751916,pccomponentes,Enermax RevoBron 600W 80 Plus Bronze Semi Modular,Enermax,Fuentes Alimentacion,ERB600AWT,79,9.18,https://thumb.pccomponentes.com/w-530-530/articles/14/140751/1407510.jpg,17
1604751918,pccomponentes,Enermax Platimax D.F. 750W 80 Plus Platinum Modular,Enermax,Fuentes Alimentacion,EPF750EWT,174.99,10,https://thumb.pccomponentes.com/w-530-530/articles/14/140763/h4.jpg,3
1604751919,pccomponentes,Sapphire Pulse Radeon RX 560 4GD5 4GB OC GDDR5,Sapphire,Tarjetas graficas,11267-18-20G,124.9,8.38,https://thumb.pccomponentes.com/w-530-530/articles/14/140783/1407830.jpg,52
1604751921,pccomponentes,Sapphire Pulse Radeon RX 560 2GD5 2GB OC GDDR5,Sapphire,Tarjetas graficas,11267-19-20G,109.9,8.64,https://thumb.pccomponentes.com/w-530-530/articles/14/140789/1407890.jpg,22
1604751922,pccomponentes,Cooler Master MWE Bronze 550 550W 80 Plus Bronze,Cooler Master,Fuentes Alimentacion,MPX-5501-ACAAB-EU,49.99,9.06,https://thumb.pccomponentes.com/w-530-530/articles/14/140793/k1.jpg,34
1604751923,pccomponentes,Cooler Master MWE Bronze 650 650W 80 Plus Bronze,Cooler Master,Fuentes Alimentacion,MPX-6501-ACAAB-EU,59.98,8.94,https://thumb.pccomponentes.com/w-530-530/articles/14/140797/l1.jpg,68
1604751930,pccomponentes,WD Blue 3D Nand SSD SATA 500GB,Western Digital,Discos Duros,WDS500G2B0A,57.00826446,9.4,https://thumb.pccomponentes.com/w-530-530/articles/14/140839/1.jpg,648
1604751932,pccomponentes,Western Digital Blue 3D Nand SATA SSD M.2 2280 250GB,Western Digital,Discos Duros,WDS250G2B0B,33.95867769,9.51,https://thumb.pccomponentes.com/w-530-530/articles/14/140843/1.jpg,90
1604751934,pccomponentes,Western Digital Blue 3D Nand SATA SSD M.2 2280 500GB,Western Digital,Discos Duros,WDS500G2B0B,62.99,9.43,https://thumb.pccomponentes.com/w-530-530/articles/14/140844/1408440.jpg,400
1604751938,pccomponentes,Cooler Master MasterWatt 550 550W 80 Plus Bronze Semi Modular,Cooler Master,Fuentes Alimentacion,MPX-5501-AMAAB-EU,62.21487603,9.75,https://thumb.pccomponentes.com/w-530-530/articles/14/140960/mw6.jpg,8
1604751940,pccomponentes,Cooler Master MasterWatt 650 650W 80 Plus Bronze Semi Modular,Cooler Master,Fuentes Alimentacion,MPX-6501-AMAAB-EU,74.98,9.58,https://thumb.pccomponentes.com/w-530-530/articles/14/140968/k6.jpg,48
1604751942,pccomponentes,Cooler Master MasterWatt 750 750W 80 Plus Bronze Semi Modular,Cooler Master,Fuentes Alimentacion,MPX-7501-AMAAB-EU,84.98,9.38,https://thumb.pccomponentes.com/w-530-530/articles/14/140971/l6.jpg,45
1604751945,pccomponentes,Cooler Master Cosmos C700P Cristal Templado USB 3.0,Cooler Master,Torres,MCC-C700P-MG5N-S00,278.99,8.8,https://thumb.pccomponentes.com/w-530-530/articles/14/140977/a1.jpg,15
1604751946,pccomponentes,Cooler Master MasterCase H500P Cristal Templado USB 3.0,Cooler Master,Torres,MCM-H500P-MGNN-S00,149.98,8.73,https://thumb.pccomponentes.com/w-530-530/articles/14/140980/b1.jpg,30
1604751948,pccomponentes,MSI GeForce GTX 1050Ti 4GT Low Profile 4GB GDDR5,MSI,Tarjetas graficas,912-V809-2405,135.9,9.56,https://thumb.pccomponentes.com/w-530-530/articles/14/141056/1.jpg,68
1604751949,pccomponentes,Thermaltake View 71 Cristal Templado USB 3.0,Thermaltake,Torres,CA-1I7-00F1WN-00,169.99,9.5,https://thumb.pccomponentes.com/w-530-530/articles/14/141517/1.jpg,28
1604751957,pccomponentes,Kingston HyperX Predator DDR4 3333 PC4-26600 16GB 2x8GB CL16,Kingston,Memoria RAM,HX433C16PB3K2/16,67.87603306,9.51,https://thumb.pccomponentes.com/w-530-530/articles/14/141667/1416670.jpg,49
1604751959,pccomponentes,PNY NVIDIA Quadro P2000 5GB GDDR5,PNY,Tarjetas graficas,VCQP2000-PB,460.0495868,8.35,https://thumb.pccomponentes.com/w-530-530/articles/14/141682/35981195-8106335949.jpg,23
1604751964,pccomponentes,Samsung SSD 850 EVO M.2 1TB,Samsung,Discos Duros,MZ-N5E1T0BW,159.9,9.27,https://thumb.pccomponentes.com/w-530-530/articles/14/141784/1417840.jpg,37
1604751968,pccomponentes,Thermaltake Toughpower iRGB 1250W 80 Plus Titanium Modular,Thermaltake,Fuentes Alimentacion,PS-TPI-1250DPCTEU-T,397,9.5,https://thumb.pccomponentes.com/w-530-530/articles/14/142302/g2.jpg,8
1604751983,pccomponentes,NZXT H700I Mate Torre ATX Negra/Azul,NZXT,Torres,CA-H700W-BL,192,9.82,https://thumb.pccomponentes.com/w-530-530/articles/14/143345/5.jpg,11
1604751984,pccomponentes,NZXT H700I Mate Torre ATX Negra,NZXT,Torres,CA-H700W-BB,199.99,9.76,https://thumb.pccomponentes.com/w-530-530/articles/14/143351/2.jpg,25
1604751985,pccomponentes,NZXT H700I Mate Torre ATX Negra/Blanca,NZXT,Torres,CA-H700W-WB,169.98,9.68,https://thumb.pccomponentes.com/w-530-530/articles/14/143360/as.jpg,25
1604751987,pccomponentes,Sandisk Ultra 3D SSD 250GB SATA3,Sandisk,Discos Duros,SDSSDH3-250G-G25,52.99,9.02,https://thumb.pccomponentes.com/w-530-530/articles/14/143397/71etkydbjll-sl1500.jpg,47
1604751989,pccomponentes,Sandisk Ultra 3D SSD 500GB SATA3,Sandisk,Discos Duros,SDSSDH3-500G-G25,79.99,9.64,https://thumb.pccomponentes.com/w-530-530/articles/14/143408/1434080.jpg,166
1604751991,pccomponentes,Sandisk Ultra 3D SSD 1TB SATA3,Sandisk,Discos Duros,SDSSDH3-1T00-G25,100.7933884,9.4,https://thumb.pccomponentes.com/w-530-530/articles/14/143410/1434100.jpg,67
1604751992,pccomponentes,Asus Rog Strix X399-E Gaming,Asus,Placas Base,90MB0V70-M0EAY0,331,9,https://thumb.pccomponentes.com/w-530-530/articles/14/143444/1.jpg,8
1604751993,pccomponentes,L-Link KLUSTER USB 3.0 + Fuente de Alimentación 500W,L-Link,Torres,KLUSTER,28.98,7.65,https://thumb.pccomponentes.com/w-530-530/articles/14/143627/e1.jpg,34
1604751994,pccomponentes,"Seagate BarraCuda 3.5"" 4TB SATA3",Seagate,Discos Duros,ST4000DM004,80.81818182,9.08,https://thumb.pccomponentes.com/w-530-530/articles/14/143694/o1.jpg,495
1604751996,pccomponentes,Creative Sound Blaster Play! 3 Tarjeta de Sonido USB,Creative,Tarjetas de Sonido,70SB173000000,21,9.13,https://thumb.pccomponentes.com/w-530-530/articles/14/143844/1.jpg,55
1604752002,pccomponentes,Sapphire Pulse Radeon RX 550 4GD5 4GB GDDR5,Sapphire,Tarjetas graficas,11268-15-20G,85.98,9.09,https://thumb.pccomponentes.com/w-530-530/articles/14/144102/1.jpg,70
1604752004,pccomponentes,PNY NVIDIA Quadro P1000 4GB GDDR5,PNY,Tarjetas graficas,VCQP1000-PB,409.9,8.86,https://thumb.pccomponentes.com/w-530-530/articles/14/144121/b3.jpg,7
1604752005,pccomponentes,Asrock Fatal1ty X370 Gaming X,Asrock,Placas Base,90-MXB5M0-A0UAYZ,202.5950413,7.6,https://thumb.pccomponentes.com/w-530-530/articles/14/144244/a1.jpg,20
1604752006,pccomponentes,Kingston HyperX Fury Black DDR4 2400 PC4-19200 4GB CL15,Kingston,Memoria RAM,HX424C15FB/4,25.98,9.53,https://thumb.pccomponentes.com/w-530-530/articles/14/144252/1442520.jpg,140
1604752009,pccomponentes,Crucial DDR4 2400 PC4-19200 8GB CL17,Crucial,Memoria RAM,CT8G4DFS824A,29.70247934,9.26,https://thumb.pccomponentes.com/w-530-530/articles/14/144396/1.jpg,1141
1604752011,pccomponentes,Crucial Ballistix Sport LT DDR4 2400 PC4-19200 16GB CL16,Crucial,Memoria RAM,BLS16G4D240FSB,69.89,9.23,https://thumb.pccomponentes.com/w-530-530/articles/14/144399/1.jpg,47
1604752012,pccomponentes,"Seagate Backup Plus Hub 6TB 3.5"" USB 3.0",Seagate,Discos Duros,STEL6000200,135.1157025,8.64,https://thumb.pccomponentes.com/w-530-530/articles/14/144497/1.jpg,69
1604752014,pccomponentes,Asus B250 Mining Expert,Asus,Placas Base,90MB0VY0-M0EAY0,163.0330579,8.08,https://thumb.pccomponentes.com/w-530-530/articles/14/144669/1.jpg,24
1604752017,pccomponentes,Thermaltake Toughpower Grand RGB 1050W 80 Plus Platinum Modular,Thermaltake,Fuentes Alimentacion,PS-TPG-1050F1FAPE-1,179,9.2,https://thumb.pccomponentes.com/w-530-530/articles/14/144743/1.jpg,15
1604752018,pccomponentes,Toshiba OCZ TR200 SSD 240GB SATA3,Toshiba,Discos Duros,TR200 25SAT3-240G,34.70247934,9.42,https://thumb.pccomponentes.com/w-530-530/articles/14/144765/a3.jpg,3076
1604752022,pccomponentes,Gigabyte GeForce GT 1030 OC 2G GDDR5,Gigabyte,Tarjetas graficas,GV-N1030OC-2GI,78.99,9.09,https://thumb.pccomponentes.com/w-530-530/articles/14/144961/g.jpg,219
1604752024,pccomponentes,NZXT H200i Cristal Templado USB 3.0 Negra,NZXT,Torres,CA-H200W-BB,162.8099174,8,https://thumb.pccomponentes.com/w-530-530/articles/14/145255/large-d2681a623177ee6f.jpg,1
1604752025,pccomponentes,NZXT H400i Cristal Templado USB 3.0 Negra/Azul,NZXT,Torres,CA-H400W-BL,129.99,9,https://thumb.pccomponentes.com/w-530-530/articles/14/145296/3.jpg,2
1604752026,pccomponentes,NZXT H200i Cristal Templado USB 3.0 Negra/Azul,NZXT,Torres,CA-H200W-BL,129.98,0,https://thumb.pccomponentes.com/w-530-530/articles/14/145305/h1.jpg,0
1604752027,pccomponentes,NZXT H400i Cristal Templado USB 3.0 Negra/Roja,NZXT,Torres,CA-H400W-BR,129.98,8.67,https://thumb.pccomponentes.com/w-530-530/articles/14/145314/nzxt-h400i-cristal-templado-usb-30-negra-roja-comprar.jpg,3
1604752030,pccomponentes,AeroCool Cylon LED USB 3.0 con Ventana Negra,Aerocool,Torres,CYLON,36.25619835,8.85,https://thumb.pccomponentes.com/w-530-530/articles/14/145491/a1.jpg,875
1604752034,pccomponentes,Sharkoon TG-5 USB 3.0 Cristal Templado Verde,Sharkoon,Torres,4.04E+12,57.84297521,9.16,https://thumb.pccomponentes.com/w-530-530/articles/14/145661/g1.jpg,50
1604752036,pccomponentes,WD Green 3D SSD 240GB SATA3,Western Digital,Discos Duros,WDS240G2G0A,33.78512397,9.23,https://thumb.pccomponentes.com/w-530-530/articles/14/145674/1456740.jpg,142
1604752039,pccomponentes,Tacens Imperator USB 3.0 Negra,Tacens,Torres,2IMPERATOR,23.99,6.67,https://thumb.pccomponentes.com/w-530-530/articles/14/146098/imperator-iso-2.jpg,3
1604752040,pccomponentes,Tacens Novum USB 3.0 Negra,Tacens,Torres,2NOVUM,24.99,10,https://thumb.pccomponentes.com/w-530-530/articles/14/146137/novum-iso-2.jpg,1
1604752045,pccomponentes,Gigabyte X299 UD4 Pro,Gigabyte,Placas Base,X299 UD4 PRO,245.9,8.5,https://thumb.pccomponentes.com/w-530-530/articles/14/146387/b2.jpg,8
1604752047,pccomponentes,TooQ TQC-3006DU3C + Fuente de Alimentación 500W,TooQ,Torres,TQC-3006DU3C,36.4,8.94,https://thumb.pccomponentes.com/w-530-530/articles/14/146483/1.jpg,32
1604752048,pccomponentes,Aerocool P7-C0 PRO RGB USB 3.0 Cristal Templado Negra,Aerocool,Torres,P7C0PRO,99.99,8,https://thumb.pccomponentes.com/w-530-530/articles/14/146492/k1.jpg,13
1604752049,pccomponentes,Aerocool KCAS-650GM 650W 80 Plus Gold Semi Modular,Aerocool,Fuentes Alimentacion,KCAS650GM,72,8.04,https://thumb.pccomponentes.com/w-530-530/articles/14/146528/i8.jpg,49
1604752052,pccomponentes,Tacens Mars Gaming MC5 USB 3.0 con Ventana Negro,Tacens,Torres,MC5,39.98,8.6,https://thumb.pccomponentes.com/w-530-530/articles/14/146580/d1.jpg,20
1604752054,pccomponentes,WD Green 3D SSD 120GB SATA3,Western Digital,Discos Duros,WDS120G2G0A,21.80991736,9.01,https://thumb.pccomponentes.com/w-530-530/articles/14/146645/1.jpg,145
1604752056,pccomponentes,WD Blue 3D Nand SSD SATA 2TB,Western Digital,Discos Duros,WDS200T2B0A,231.99,9.71,https://thumb.pccomponentes.com/w-530-530/articles/14/146647/sdfsdf.jpg,7
1604752058,pccomponentes,WD Blue 3D Nand SSD SATA 1TB,Western Digital,Discos Duros,WDS100T2B0A,123,9.6,https://thumb.pccomponentes.com/w-530-530/articles/14/146650/1.jpg,473
1604752060,pccomponentes,Gigabyte GeForce GTX 1050Ti OC 4GB Low Profile GDDR5,Gigabyte,Tarjetas graficas,GV-N105TOC-4GL,144.9,8.93,https://thumb.pccomponentes.com/w-530-530/articles/14/146660/1.jpg,73
1604752062,pccomponentes,Asus GeForce GT 710 1GB GDDR5,Asus,Tarjetas graficas,90YV0AL0-M0NA00,39.99,8.76,https://thumb.pccomponentes.com/w-530-530/articles/14/146669/1.jpg,87
1604752063,pccomponentes,PNY Nvidia Quadro P4000 8GB GDDR5,PNY,Tarjetas graficas,VCQP4000-PB,899.9,9.56,https://thumb.pccomponentes.com/w-530-530/articles/14/146726/5.jpg,9
1604752065,pccomponentes,Asus GeForce GT 710 2GB GDDR5 (Bracket Incluido),Asus,Tarjetas graficas,90YV0AL3-M0NA00,51.99,8.55,https://thumb.pccomponentes.com/w-530-530/articles/14/146740/1.jpg,11
1604752067,pccomponentes,SanDisk SSD Plus 120 GB SATA III,Sandisk,Discos Duros,SDSSDA-120G-G27,33.0661157,9.04,https://thumb.pccomponentes.com/w-530-530/articles/14/146773/1.jpg,195
1604752068,pccomponentes,Asus Radeon R5 230 2GB DDR3,Asus,Tarjetas graficas,90YV06A0-M0NA00,46.98,8,https://thumb.pccomponentes.com/w-530-530/articles/14/146792/1.jpg,11
1604752069,pccomponentes,Thermaltake Core P90 USB 3.0 Cristal Templado,Thermaltake,Torres,CA-1J8-00M1WN-00,153.6528926,9.45,https://thumb.pccomponentes.com/w-530-530/articles/14/146815/1.jpg,11
1604752070,pccomponentes,Thermaltake Toughpower Grand RGB 1200W 80 Plus Platinum Modular,Thermaltake,Fuentes Alimentacion,PS-TPG-1200F1FAPE-1,306.1735537,8.5,https://thumb.pccomponentes.com/w-530-530/articles/14/146854/d5.jpg,8
1604752073,pccomponentes,Crucial MX500 SSD 1000GB SATA,Crucial,Discos Duros,CT1000MX500SSD1,101.785124,9.52,https://thumb.pccomponentes.com/w-530-530/articles/14/147001/1.jpg,317
1604752075,pccomponentes,Crucial MX500 SSD 500GB SATA,Crucial,Discos Duros,CT500MX500SSD1,57.82644628,9.47,https://thumb.pccomponentes.com/w-530-530/articles/14/147002/1.jpg,535
1604752077,pccomponentes,Crucial MX500 SSD 250GB SATA,Crucial,Discos Duros,CT250MX500SSD1,36.3553719,9.42,https://thumb.pccomponentes.com/w-530-530/articles/14/147013/1.jpg,223
1604752078,pccomponentes,L-Link Magna USB 3.0 Slim + Fuente de Alimentación 500W,L-Link,Torres,MAGNA,41.99,8.11,https://thumb.pccomponentes.com/w-530-530/articles/14/147121/3.jpg,37
1604752080,pccomponentes,L-Link Kron Led Azul USB 3.0 con Ventana,L-Link,Torres,KRON,37.39,8.43,https://thumb.pccomponentes.com/w-530-530/articles/14/147171/qwerty.jpg,173
1604752081,pccomponentes,G.Skill Trident Z RGB DDR4 4000 PC4-32000 32GB 4x8GB CL17,G.Skill,Memoria RAM,F4-4000C17Q-32GTZR,407.2727273,9,https://thumb.pccomponentes.com/w-530-530/articles/14/147217/1.jpg,4
1604752082,pccomponentes,G.Skill Trident Z RGB DDR4 4133 PC4-33000 32GB 4x8GB CL17,G.Skill,Memoria RAM,F4-4133C17Q-32GTZR,619,10,https://thumb.pccomponentes.com/w-530-530/articles/14/147248/1.jpg,1
1604752093,pccomponentes,Crucial MX500 SSD 2TB SATA3,Crucial,Discos Duros,CT2000MX500SSD1,249.9,9.53,https://thumb.pccomponentes.com/w-530-530/articles/14/147343/1.jpg,38
1604752094,pccomponentes,Kingston ValueRAM DDR4 2400 PC4-19200 4GB CL17,Kingston,Memoria RAM,KVR24N17S6/4,16.78512397,9.39,https://thumb.pccomponentes.com/w-530-530/articles/14/147366/1.jpg,82
1604752098,pccomponentes,Thermaltake View 91 USB 3.0 Cristal Templado RGB,Thermaltake,Torres,CA-1I9-00F1WN-00,429.99,9.56,https://thumb.pccomponentes.com/w-530-530/articles/14/148137/1.jpg,9
1604752102,pccomponentes,Thermaltake Versa J21 USB 3.0 Cristal Templado,Thermaltake,Torres,CA-1K1-00M1WN-00,59.99,8.8,https://thumb.pccomponentes.com/w-530-530/articles/14/148606/b4.jpg,10
1604752103,pccomponentes,Corsair AX1600i 1600W 80 Plus Titanium Modular,Corsair,Fuentes Alimentacion,CP-9020087-EU,465.0495868,9.17,https://thumb.pccomponentes.com/w-530-530/articles/14/148612/a1.jpg,12
1604752104,pccomponentes,Samsung 860 EVO Basic SSD 250GB SATA3,Samsung,Discos Duros,MZ-76E250B/EU,45.99,9.53,https://thumb.pccomponentes.com/w-530-530/articles/14/148834/evo860-1.jpg,641
1604752106,pccomponentes,MSI Radeon RX 570 Armor 8GB OC GDDR5,MSI,Tarjetas graficas,912-V341-236,168.8347107,9.06,https://thumb.pccomponentes.com/w-530-530/articles/14/148878/product-1-20170412175004-58edf84c46138.jpg,72
1604752108,pccomponentes,Samsung 860 EVO Basic SSD 500GB SATA3,Samsung,Discos Duros,MZ-76E500B/EU,76,9.56,https://thumb.pccomponentes.com/w-530-530/articles/14/149210/evo860-1.jpg,1647
1604752110,pccomponentes,Samsung 860 EVO Basic SSD 1TB SATA3,Samsung,Discos Duros,MZ-76E1T0B/EU,138.99,9.62,https://thumb.pccomponentes.com/w-530-530/articles/14/149213/evo860-1.jpg,760
1604752112,pccomponentes,Samsung 860 EVO Basic SSD 2TB SATA3,Samsung,Discos Duros,MZ-76E2T0B/EU,233.9173554,9.95,https://thumb.pccomponentes.com/w-530-530/articles/14/149216/evo860-1.jpg,37
1604752115,pccomponentes,Samsung 860 EVO Basic SSD 4TB SATA3,Samsung,Discos Duros,MZ-76E4T0B/EU,574.99,9.08,https://thumb.pccomponentes.com/w-530-530/articles/14/149218/evo860-1.jpg,13
1604752117,pccomponentes,MSI GeForce GT 1030 LP OC 2G GDDR5,MSI,Tarjetas graficas,912-V809-2497,81,9,https://thumb.pccomponentes.com/w-530-530/articles/14/149262/a1.jpg,4
1604752123,pccomponentes,"LaCie Porsche Design 1TB 2.5"" USB 3.0 Gris",Lacie,Discos Duros,STET1000400,76.8,8,https://thumb.pccomponentes.com/w-530-530/articles/14/149342/i1.jpg,2
